Mineral,Reference,Analysis Type,Location,Site,Section,Img. Ref. No.,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,CoO_pct,ZnO_pct,Total_pct,Sumox,Cr_apfu,Ti_apfu,V_apfu,Al_apfu,Fe2_apfu,Fe3_apfu,Mn_apfu,Mg_apfu,Co_apfu,Zn_apfu,Ni_apfu,Tot_cat,Mgno,Fe3no
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,7,silicate,,2.586767,3.322687,0.233582,,,7.691676,,15.729921,0.390433,65.023466,0.327555,,,95.306086,1.301239143,0.636285621,0.296051563,,0.200353794,1.068358692,0.571275058,0.016919063,0.197293162,,,0.013480646,3.000017599,0.155882648,0.405759774
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,60a,silicate,0.041548,2.876087,3.572193,0.081054,,0.010052,7.212807,1.6,15.197655,0.36037,66.023625,0.332547,,,97.307938,1.349525138,0.592759181,0.267686721,0.052149341,0.207691725,1.063774467,0.553375225,0.015057558,0.211510963,,,0.013196405,2.977201586,0.165853822,0.408749109
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,2,silicate,,,1.412462,11.326901,,10.832564,23.690222,0.7,6.041218,0.42,40.981197,,,,95.404563,1.385637471,0.229486729,0.856294208,0.022220726,0.079982028,1.854479205,-0.069273212,0.017091752,,,,,2.990281435,,-0.288403403
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,3,silicate,,,1.677298,,,,15.170775,0.57,10.144297,3.87,65.210265,,,,96.642635,1.39817696,0.381893706,0.543436896,0.017931744,0.094126811,1.399689114,0.399011672,0.156075857,,,,,2.9921658,,0.455996564
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,35,silicate,,,1.82443,,,,10.069371,0.48,8.443272,2.28,72.971138,,,,96.06821,1.227955223,0.361918627,0.41069868,0.017193668,0.11657621,1.317821125,0.663585535,0.104698201,,,,,2.992492046,,0.581032256
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,36,silicate,,,1.520358,,,,9.669059,0.48,11.041202,2.31,71.877465,,,,96.898084,1.253556249,0.463612584,0.386317053,0.016842526,0.095162818,1.293986837,0.632815019,0.103909453,,,,,2.99264629,,0.531067561
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,37,silicate,,2.542443,5.326157,0.36473,,,4.937174,0.46,28.041147,0.81,54.483855,,,,96.965506,1.480639929,0.996848142,0.167006153,0.013665269,0.282247279,0.975136076,0.357874039,0.030847677,0.170417272,,,,2.994041907,0.148764152,0.218619863
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,38,silicate,,6.813346,17.626344,,,,1.478073,0.67,39.577192,0.58,32.736584,,,,99.481539,1.923968182,1.082753955,0.038477026,0.015317459,0.718835659,0.680550246,0.088930365,0.016998751,0.351458782,,,,2.993322243,0.340557856,0.047040161
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,41,silicate,,,2.05984,,,,14.329094,0.53,12.391713,3.4,64.463623,,,,97.174269,1.420472718,0.459178068,0.505230232,0.016411671,0.113779978,1.381544599,0.381718623,0.134968656,,,,,2.992831827,,0.399840737
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,42,silicate,,1.416935,3.609624,,,,6.404982,0.33,34.020509,0.59,53.085215,,,,99.457265,1.576811489,1.135647941,0.203442476,0.009205428,0.179617003,1.099489358,0.258308238,0.021098867,0.089182983,,,,2.995992295,0.07502739,0.16415394
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,109,silicate,,1.447082,0.441394,,,,50.387911,,,1.29,46.659885,,,,100.226273,2.219481561,,1.137046715,,0.015604151,2.039565721,-0.289701006,0.03277367,0.064707324,,,,2.999996574,0.030750441,1.056929332
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1077.2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,19,pyroxene,,8.149888,12.878904,,,,3.510423,0.55,35.742153,0.4,36.459279,,,,97.690646,1.793343947,1.049058737,0.098039109,0.013489906,0.56348268,0.643711991,0.162736507,0.012577181,0.451024247,,,,2.994120357,0.41199353,0.091668186
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,20,pyroxene,,8.582002,13.575326,,,,2.720064,0.64,36.968953,0.41,35.365606,,,,98.261951,1.816886281,1.071006464,0.074981629,0.015493946,0.586256645,0.60412523,0.159871711,0.012724567,0.468783921,,,,2.993244112,0.43692788,0.087980104
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,31,sulphide,,2.190722,2.471808,,,,8.519447,0.83,17.257676,0.59,64.863234,,,,96.722887,1.358578129,0.668621563,0.314072768,0.026872204,0.142756329,1.148024531,0.503389572,0.024488055,0.160034822,,,,2.988259845,0.12234523,0.382873463
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,35,sulphide,,3.718198,,,,,47.657582,0.37,1.268037,0.58,42.579642,,,,96.17346,2.142817162,0.031147952,1.113910719,0.007594976,,1.931659275,-0.275111764,0.015262644,0.172210346,,,,2.996674148,0.081854096,1.127674476
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,35,sulphide,,3.798591,,,,,48.714815,0.48,1.247419,0.59,43.441962,,,,98.272786,2.192184447,0.029951457,1.112980257,0.009631057,,1.932453633,-0.276381048,0.015176157,0.171971819,,,,2.995783332,0.081719131,1.12154164
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,41,sulphide,,2.411804,3.491919,,,,7.462215,0.69,18.896846,0.52,63.128079,,,,96.600863,1.375801561,0.722963235,0.271653594,0.022059878,0.199146932,1.091527767,0.487723027,0.021312503,0.17397949,,,,2.990366426,0.137478066,0.345943782
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,26_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,26_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Talnakh,OYG-2 1209.1,26_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
